,Count,Count,Count,Count, Avg SC Ratio, Avg SC Ratio, Avg SC Ratio, Avg SC Ratio,Avg ReLy,Avg ReLy,Avg ReLy,Avg ReLy,Avg semantic diff,Avg semantic diff,Avg semantic diff,Avg semantic diff,Avg NSC similarity,Avg NSC similarity,Avg NSC similarity,Avg NSC similarity,Avg SC similarity,Avg SC similarity,Avg SC similarity,Avg SC similarity,Avg references,Avg references,Avg references,Avg references,Average SCs,Average SCs,Average SCs,Average SCs,Size
Nephrology(Q1),21,2688,584.0769230769231,803.3110088397127,0.024736866,0.130789752,0.06785561915384616,0.03296408035766424,-0.976836875,0.086475585,-0.27457327846153845,0.28626281900049205,-0.091948169,0.018288057,-0.04084434961538462,0.03719848488816072,0.293448985,0.601814802,0.45838045707692304,0.10360263001716272,0.314648219,0.660938255,0.49922480669230773,0.13000409650580008,31.27272727,112.2862454,50.404163661538455,22.891573351444116,1.318181818,4.520876827,2.3953053630769228,1.2274522697538774,13
BehavioralNeuroscience(Q2),53,2316,496.46153846153845,630.121895004532,0.030118999,0.119495478,0.07190306323076924,0.02753358762019019,-0.97551807,0.01645589,-0.4732031522307692,0.26446199816241833,-0.106138576,0.006977251,-0.06359640223076923,0.030564474556752905,0.441415419,0.693773131,0.6171129946153846,0.08052187355011503,0.434438168,0.780574811,0.6807093967692308,0.10647060099821215,39.67605634,66.79661017,54.45019053153846,7.605095926813933,1.508474576,4.813027744,3.224137980846154,1.2149771360629797,13
Endocrinology(Q3),24,978,179.0,283.7014275607368,0.025159344,0.10670805,0.05982780230769231,0.02163690303118424,-0.921105701,-0.058338245,-0.4233364413076923,0.23570221451355872,-0.137800408,-0.009808499,-0.06708870423076924,0.03683769781455783,0.211444286,0.678472907,0.5473530346923077,0.12057425023936745,0.26143099,0.738299753,0.614441739076923,0.1323253570609007,26.48484848,103.9117647,51.21544403769231,21.045368080518653,1.393939394,5.646666667,2.3471544777692306,1.1576704052835338,13
BehavioralNeuroscience(Q1),33,915,363.46153846153845,280.7874686735549,0.023604927,0.124124884,0.06279562376923077,0.029086043673055045,-0.892420915,-0.202687164,-0.47256794838461536,0.22418898844874738,-0.135638453,-0.036458939,-0.079871554,0.02770912728386669,0.520677449,0.698217603,0.6426420093076923,0.0487368905301816,0.616267533,0.769234953,0.7225135633846154,0.038461892666825766,31.41071429,175.4852459,66.38114430384616,35.52671828984753,1.339285714,6.253623188,2.9846070358461536,1.476286019641202,13
ImmunologyandMicrobiology(miscellaneous)(Q1),31,11813,2011.6153846153845,3276.445826869454,0.0105699,0.219247153,0.06435101038461538,0.05831794995190588,-2.577893328,-0.080477451,-0.5376265931538462,0.6755102457686594,-0.124495569,-0.052683647,-0.07959335023076923,0.0231265461880409,0.539158117,0.682956638,0.6208660395384615,0.03718181004261007,0.631567004,0.770703977,0.7004593896923077,0.04181755632590561,16.50253807,289.7439024,94.07504206615386,86.1603739215146,1.632188841,4.633699634,2.5255035177692307,0.8575328301590297,13
AppliedPsychology(Q1),22,649,200.6153846153846,243.32130282870096,0.042458031,0.572243973,0.12574330323076924,0.13869313610318668,-4.234535126,0.181567744,-0.9102273094615385,1.2092450000834385,-0.133022954,0.025639135,-0.06383553784615384,0.05898846842022152,0.33862822,0.640949269,0.5144032320769231,0.10633595739139262,0.312989085,0.761030989,0.578238770076923,0.1612221860506003,20.0816641,62.84848485,36.46834511153846,11.506078370360305,1.318181818,10.96456086,3.3092354326923075,2.511724011325674,13
CognitiveNeuroscience(Q2),39,971,261.84615384615387,266.21102098205415,0.037119832,0.152985639,0.06997149469230769,0.03617317126997789,-0.892420915,0.01645589,-0.3233411713076923,0.2778322450176958,-0.135638453,0.006977251,-0.05793932615384615,0.04191674325636855,0.372331343,0.711783967,0.6019798639230769,0.10808754811240626,0.405217979,0.774509883,0.659919190076923,0.13451167648528367,32.23762376,70.83333333,54.89382917769231,13.249253553585293,1.732876712,6.641025641,2.890628000076923,1.3682064994159655,13
"PhysicalTherapy,SportsTherapyandRehabilitation(Q2)",23,178,83.0,53.10994884827763,0.045871457,0.112004556,0.07123734492307693,0.019998978867367935,-1.277414325,0.431970134,-0.4273854713076923,0.4698339175156302,-0.159932067,0.069892126,-0.05619620123076923,0.06801359632474688,0.306854917,0.675559175,0.46037485176923076,0.1223934059566428,0.309529697,0.772151199,0.5165710532307692,0.17585764481928992,19.27906977,52.61052632,36.17458151076923,9.040310915040902,1.333333333,2.956521739,1.9977435593076922,0.4636727341854618,13
SpeechandHearing(Q1),22,840,204.53846153846155,266.5978917723017,0.057605853,0.205799414,0.12252791976923078,0.053137543141195835,-2.196743789,0.069210349,-0.5334831875384615,0.6966903495205278,-0.124024926,0.004964656,-0.04693626876923077,0.0429910559639722,0.272482587,0.710692974,0.5199676614615385,0.1592092515364288,0.276533437,0.779510025,0.5669039302307692,0.19071134975107562,18.22727273,55.13868613,36.28142389230769,9.590681349320407,1.423076923,6.641025641,3.893305253153846,2.0028594404816555,13
ClinicalPsychology(Q2),22,184,74.61538461538461,51.376937857269624,0.032015952,0.112562126,0.069866315,0.021904722952179347,-1.075714424,-0.187382109,-0.6152350116923077,0.2711716473426759,-0.152610057,-0.03707194,-0.0936144566923077,0.031136811822595895,0.422798678,0.653018946,0.563965489076923,0.06382391324802392,0.459870619,0.757338148,0.6575799458461538,0.08047866556957103,28.93277311,46.98275862,37.60394905846154,5.076409825077457,1.125,3.227272727,2.189456268461538,0.6057011629567249,13
ExperimentalandCognitivePsychology(Q2),35,869,270.0769230769231,310.36952748255356,0.053148386,0.583720587,0.12672127,0.14347707864625392,-5.779044904,0.233791619,-0.7171900604615384,1.5360328457335057,-0.085635569,0.026219353,-0.042937647615384614,0.03339849070982033,0.458207488,0.697471697,0.6236502533846154,0.08554162006258803,0.451413142,0.755757548,0.6665879011538463,0.10817588312996532,24.49827388,70.15151515,43.03780210153846,13.312823972895284,1.857142857,13.04833142,4.012902437846154,3.0486496093569992,13
Nursing(miscellaneous)(Q1),23,375,114.46153846153847,120.54225772498165,0.048192795,0.11506353,0.08072710684615385,0.022830384409995713,-1.110062412,-0.024219476,-0.32960315615384617,0.3336511768078256,-0.154119266,0.003869185,-0.04802567115384616,0.04618349977107636,0.289102597,0.5743234,0.4215527849230769,0.09044152650436169,0.285233411,0.713850045,0.4695784558461539,0.1272682085941116,28.02564103,38.74736842,34.08777249923077,3.49779351942051,1.202531646,3.47826087,2.2889516836923076,0.677578045966566,13
BiomedicalEngineering(Q3),26,811,151.25,237.18582090075208,0.044450913,0.120098173,0.09007438483333334,0.025837956730863035,-1.65731204,0.22276453,-0.7746720498333334,0.6020747566490253,-0.135940996,0.051189816,-0.07686450366666667,0.053589022871495556,0.261982143,0.66826174,0.5352719416666667,0.12199291739988664,0.348398061,0.737186285,0.6121364453333333,0.14032124910599236,15.61538462,47.84090909,30.083109826666668,8.944853191039304,1.153846154,4.201456311,2.1582040883333335,0.9161999180159767,12
Biomaterials(Q2),22,2086,412.5833333333333,628.5311098590157,0.027632723,0.152469545,0.07499045883333334,0.04413512885897037,-2.067728352,-0.306307838,-0.7629368241666666,0.5348080675170709,-0.154883798,-0.071084995,-0.10284784825,0.026561498388697518,0.563889285,0.658220818,0.6268859439166666,0.028611361535614093,0.697615776,0.773172267,0.7297337922499999,0.025192996922255604,24.86538462,66.7244898,42.813784315,14.050742650792747,1.507692308,3.812777285,2.377096969583333,0.7729502974440814,12
Psychology(miscellaneous)(Q2),21,4782,452.1666666666667,1364.7218719866653,0.051780146,0.119929278,0.08636108658333334,0.021637731026301545,-1.121533286,-0.111600773,-0.5476513374166667,0.32139192333810085,-0.126131841,-0.020182714,-0.06763824575,0.03465226739133077,0.444743659,0.694634782,0.5896989448333333,0.08753696802485159,0.464926373,0.760166084,0.6573371905833333,0.10375604368467214,20.70484581,49.26086957,36.83119551833333,8.301334339242729,1.285714286,3.344827586,2.3985845121666665,0.5958479133573202,12
AppliedMicrobiologyandBiotechnology(Q2),25,1204,272.3333333333333,389.7552456544383,0.049042416,0.108784157,0.06716631233333333,0.01810006407080419,-0.796635738,0.088244417,-0.51870871225,0.24686816705069084,-0.116211923,0.022332261,-0.075697764,0.03651298762380215,0.447320694,0.665742272,0.613767242,0.055871855759453457,0.424988433,0.778368831,0.6894650059999999,0.08889951032124528,28.00332226,47.51764706,37.21600985333333,6.388677998480331,1.16,2.952941176,1.9407520734166666,0.6018711316608458,12
Pharmacology(medical)(Q3),24,327,76.08333333333333,84.76969691553413,0.039887465,0.126432728,0.07613716108333334,0.02394522528660219,-1.448140268,0.352451414,-0.40098587408333336,0.4930544770401274,-0.206455822,0.071577307,-0.05059794966666667,0.06883868553687601,0.224812521,0.654511806,0.44791603474999997,0.11492120381929694,0.270717748,0.763871054,0.4985139845833333,0.16278699146688186,17.75490196,53.20833333,28.2536722025,10.289663983282306,1.16,2.526315789,1.5912585421666667,0.41960950125037794,12
Toxicology(Q3),22,193,100.25,59.52558655356077,0.04037446,0.180954417,0.0977773945,0.03959383993446282,-1.261129538,-0.060832352,-0.6602269698333333,0.3247851686765865,-0.129042615,-0.019183088,-0.07153455241666666,0.03466026592772678,0.381482072,0.650380433,0.5585899595833334,0.08544810984363573,0.42288469,0.76795232,0.630124512,0.11247922597438771,14.19689119,55.83870968,40.32397693083333,11.49701250933176,1.227272727,5.67826087,2.7977986798333334,1.3571102237233374,12
Rheumatology(Q1),38,3396,713.5833333333334,1050.1165700083304,0.026084303,0.137197447,0.06902597508333334,0.040715037223582363,-0.446951161,0.113066535,-0.21898584791666667,0.20716138389695793,-0.156607798,0.016308161,-0.04712745708333333,0.05453256037607814,0.209318326,0.52433698,0.4054710778333333,0.09504411835674252,0.284848476,0.654062953,0.45259853474999995,0.119287542004886,30.59275618,95.04402516,47.84328327,18.334601211127524,1.184615385,5.3281493,2.392579906,1.219920800109657,12
"Pediatrics,PerinatologyandChildHealth(Q3)",27,844,119.58333333333333,229.15197749065746,0.05684748,0.103080124,0.07325800841666667,0.015103279529633477,-0.489780343,0.139480778,-0.20073128166666665,0.19821214427695458,-0.077221499,0.019202754,-0.033320458416666664,0.02884918537388016,0.233978672,0.537557798,0.39840688258333334,0.10495056177729936,0.278492298,0.558768785,0.43172734100000004,0.10405024744339061,16.80487805,44.37037037,25.30579152916667,7.123917097976103,1.064516129,2.62962963,1.5140294440833333,0.4211872721637689,12
CellularandMolecularNeuroscience(Q4),35,751,231.08333333333334,242.55925549078194,0.043430874,0.077635168,0.05722037291666667,0.012269240880394675,-0.83140948,-0.110198523,-0.3964249625833334,0.20446270491541255,-0.115558538,-0.02502993,-0.065872573,0.027755298819219478,0.379904576,0.700987455,0.6184563594166667,0.08402655268294985,0.404934507,0.762430749,0.68432893225,0.09402521308784602,31.27272727,125.4047619,59.38881021416666,23.243537416863504,1.272727273,8.833333333,2.8552754698333334,1.9808696942645256,12
Hepatology(Q2),23,252,101.66666666666667,82.71125386035152,0.018605938,0.074045698,0.05393671475,0.016125037622965382,-0.90927562,0.24044542,-0.29878898016666666,0.3318683056887541,-0.153588026,0.003202212,-0.06207934841666666,0.05184215283398267,0.263764056,0.572940881,0.44330232475000003,0.09622882228619518,0.360675614,0.726528907,0.5053816733333333,0.12059466585182758,26.79,88.03846154,45.79295682916666,16.81379534785179,1.106666667,2.733333333,1.6549626960000001,0.5223285517148478,12
AgronomyandCropScience(Q1),21,4821,1132.9166666666667,1710.1169262699998,0.042942008,0.278039589,0.10721439508333332,0.06326618127988441,-2.865748158,0.335273549,-0.7950050160833334,0.8531541601809668,-0.115087736,0.071604385,-0.05269101941666667,0.058470057450952864,0.455251244,0.675169174,0.6192230356666667,0.0668957331243572,0.383646859,0.755641996,0.6719140551666666,0.11403524971959376,25.38555858,58.125,38.286403739166666,12.236726983659596,1.571428571,6.151226158,2.9881901541666664,1.2614216175893838,12
Epidemiology(Q3),21,1186,287.25,378.9133086268486,0.036468156,0.104421744,0.07259273100000001,0.022609205422070094,-1.522256567,0.155641383,-0.5704763559166667,0.5335422065623487,-0.147019946,0.003235621,-0.06885780341666667,0.04930189265626673,0.284840498,0.633922074,0.49694022691666667,0.11442755472416963,0.359731036,0.730180616,0.5657980305,0.14705172727840055,25.24561404,69.14893617,36.881375750833335,11.9088998767969,1.238095238,3.319148936,1.9825723325,0.5681713319671813,12
Veterinary(miscellaneous)(Q2),23,718,224.0,261.9944482409711,0.053836942,0.147126533,0.09761952441666666,0.0314816702555345,-2.165403553,-0.03212,-0.7623622853333334,0.59326039013712,-0.133648324,-0.008310646,-0.07534018825,0.04249053794811844,0.428074224,0.679799486,0.5893909199166666,0.07312819157971746,0.43638487,0.750841535,0.6647311081666666,0.10542611192888525,21.46518106,40.94354839,28.557784170833333,6.624982070363527,1.263636364,4.652173913,2.3707153777500003,0.9745066516292714,12
CellBiology(Q4),21,811,182.83333333333334,277.41659953393145,0.032702607,0.216194049,0.08466335033333333,0.05818475438307898,-1.755356015,-0.064291867,-0.5824665141666666,0.5625679676365142,-0.127190347,-0.018946187,-0.07049957633333333,0.029707419084226288,0.459005964,0.676882398,0.5943173719166667,0.07016552328730077,0.47795215,0.769103301,0.6648169481666667,0.08697924706790044,27.19230769,48.76190476,36.5091699925,7.743708118662079,1.272727273,8.653061224,2.5476857155833335,2.074239180876663,12
NeuropsychologyandPhysiologicalPsychology(Q2),29,2316,291.6363636363636,674.7926011341963,0.030118999,0.108063266,0.06322860509090909,0.02340336495646303,-1.121533286,-0.054091964,-0.46487225145454547,0.27629598567704716,-0.126131841,-0.035704494,-0.07462280809090908,0.028054487199776146,0.505763833,0.66990455,0.597571317,0.06003695261736906,0.559381451,0.765308353,0.6721941247272727,0.07303478235414486,38.45669291,66.79661017,50.60258825909091,10.031935333986533,1.508474576,4.533333333,2.5610942258181817,0.9176979029525704,11
HealthInformatics(Q2),27,799,256.54545454545456,260.55723503152376,0.044696097,0.209860616,0.09913023418181818,0.050481444925859216,-2.366321061,0.407995405,-0.44806342663636367,0.8397485227032802,-0.195537506,0.016056282,-0.05085246545454545,0.06788342493461447,0.244715185,0.601148963,0.4465942816363636,0.13107344596253073,0.261260898,0.732128306,0.49744674709090914,0.18366053812847416,17.725,43.55172414,28.070534726363636,7.755139209268171,1.357798165,4.226533166,2.1855616378181817,1.0408976585947545,11
PsychiatryandMentalHealth(Q3),21,861,152.8181818181818,260.47795230376727,0.035655358,0.183991854,0.07383759090909091,0.04004714945333459,-0.774914647,1.119789002,-0.24222537754545453,0.48946858997454135,-0.11130198,0.093571027,-0.04268080972727273,0.05524857244617694,0.242118176,0.653018946,0.46899908545454544,0.11917110243366771,0.281815351,0.725772117,0.5116798951818182,0.15228830422260337,26.85714286,53.20833333,37.10110924272727,8.232568030772166,1.166666667,6.262650602,2.158660988909091,1.4268281856970262,11
ComplementaryandAlternativeMedicine(Q1),42,3309,471.6363636363636,952.2905305343818,0.054240707,0.277303051,0.10533055136363637,0.07109134008419339,-2.147119826,0.048301792,-0.518313800909091,0.5820977044447687,-0.116138698,0.000658442,-0.048827312909090904,0.0386092638849186,0.298933259,0.575895895,0.455414787,0.08079438007842031,0.344028193,0.678292843,0.5042420998181818,0.11178941519994719,23.85344828,44.69902913,35.71765500272727,6.62395863314721,1.576923077,5.663793103,2.7896948373636365,1.2902017431472508,11
Dermatology(Q3),21,798,177.9090909090909,228.64621341516005,0.039456232,0.103916215,0.08137567009090908,0.020732066548881083,-0.866522183,0.524186274,-0.3071971372727273,0.40334067675633384,-0.128025115,0.10958011,-0.03749948381818182,0.0658945526075653,0.280835818,0.590601415,0.45515408236363636,0.09708649696616034,0.33251732,0.69133975,0.4926535661818182,0.1254623854887973,12.30769231,43.71428571,28.680617304545454,8.571155586311686,1.192307692,2.2,1.6671124345454544,0.385791049604907,11
SensorySystems(Q2),40,2362,547.8181818181819,671.3034810250604,0.058036705,0.204034193,0.10308780227272728,0.04590703308426144,-0.956573992,-0.041950515,-0.5417749651818181,0.32853865795546744,-0.103223416,-0.017487104,-0.05600102418181818,0.02743867208805022,0.323180689,0.697471697,0.5746406538181819,0.11119356700356126,0.340667793,0.755757548,0.6306416780909091,0.12864126122324326,28.41955836,70.83333333,45.93379054454545,13.505344377599558,1.976291279,9.554276316,4.127787481454545,2.4564093885761538,11
Spectroscopy(Q1),23,4189,990.0909090909091,1446.0328803001303,0.025888452,0.212838235,0.09542649463636364,0.05649268156382424,-1.107946272,-0.17189747,-0.5917331028181819,0.3355473736787676,-0.086943217,-0.035328897,-0.0657378669090909,0.017767307513333518,0.607894619,0.685870112,0.6464053753636363,0.02238099354021007,0.677318873,0.73456331,0.7121432424545454,0.020985535418024632,28.8463266,125.7391304,50.34344988090909,28.17357301614721,1.746240153,5.902053712,3.112846309272727,1.2606555222997757,11
